id,entry_date,inventory_number,author,title,publisher,city,year,category_id,call_number_author,call_number_title,category_name,source,quantity,status
430,10-5-2023,707/SMPN3 KDR/2023,ERNA FITRINI,ENGLISH IS FUN,CAHAYA PUSTAKA RAGA,BEKASI,2009,428,ERN,ENG,PEMAKAIAN BAHASA INGGRIS,DAK203,1,BAIK
431,10-5-2023,708/SMPN3 KDR/2023,IKA FIBRIANTI,DETIK DETIK UJIAN NASIONAL BAHASA INDONESIA,INTAN PARIWARA,KLATEN,2012,410,IKA,DET,BAHASA INDONESIA,DAK203,1,BAIK
432,10-5-2023,709/SMPN3 KDR/2023,PROF.DR.HJ.T FATIMAH DJAJASUDARMA,METODE LINGUISTIK,REFIKA ADITAMA,BANDUNG,2010,"400,19",FAT,MET,"BAHASA,PSIKOLINGUISTIK",DAK203,1,BAIK
433,10-5-2023,710/SMPN3 KDR/2023,"E.KOSASIH,M.PD",MENULIS KARNGAN ILMIAH,NOBEL EDUMEDIA,JAKARTA,2009,411,KOS,MEN,"SISTEM TULISAN,FONOLOGI ",DAK203,1,BAIK
434,11-5-2023,711-713/SMPN3 KDR/2023,EMMANUELLE GRUDMANN,SPESIES YANG TERANCAM PUNAH,ERLANGGA ,,2006,591,EMM,SPE,ZOOLOGI,DAK203,3,BAIK
435,11-5-2023,714-715/SMPN3 KDR/2023,RENY SUKMAWANI,BERTANAM TANPA TANAH HIDROPONIK,PANCA ANUGRAH SAKTI,TANGERANG,2010,581,REN,BER ,BOTANI,DAK203,2,BAIK
436,11-5-2023,716-717/SMPN3 KDR/2023,MUHAMMAD RAHMAN,IKATAN KIMIA,MITRA UTAMA,BEKASI,2008,541.2,MUH,IKA,KIMIA TEORITIS,DAK203,2,BAIK
437,11-5-2023,718-719/SMPN3 KDR/2023,EMMA SAIDAH ZHAFIRA,"SERI IPA DAN TEKNOLOGI WAKTU, PANJANG, DAN BERAT",MEDIA KOMUNIKASI,,2007,530.02,EMM,SER,"FISIKA,ANEKA RAGAM",DAK203,2,BAIK
438,11-5-2023,720-721/SMPN3 KDR/2023,SALLY HEWITT,KEHIDUPAN BINATANG,GADING INTI PRIMA,JAKARTA,2010,590,SAL,KEH,ILMU TENTANG HEWAN,DAK203,2,BAIK
439,11-5-2023,720-721/SMPN3 KDR/2023,IYAM,KEANEKARAGAMAN BIOTA LAUT,TITIAN ILMU,BANDUNG,2006,597,IYA,KEA,VERTEBRATA BERDARAH DINGIN,DAK203,2,BAIK
440,11-5-2023,722-723/SMPN3 KDR/2023,AYUDIYAH PITALOKA,"SUNGAI,LAUT,DAN BUMI KITA",GADING INTI PRIMA,JAKARTA,2010,551.48,AYU,SUN,"HIDROLOGI,AIR DAN TANAH",DAK203,2,BAIK
441,11-5-2023,724-725/SMPN3 KDR/2023,P. HERU SUSILA,BENCANA ALAM GEOLOGI,PUSTAKA TIGA KELANA,,2009,551,HER,BEN,"GEOLOGI,METEOROLOGI,HIDROLOGI",DAK203,2,BAIK
442,11-5-2023,726-727/SMPN3 KDR/2023,M.GHUFRAN H.KORDI K.,KUALITAS AIR UNTUK BUDI DAYA UDANG WINDU,PERCA,JAKARTA,2007,595,GHU,KUA,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
443,11-5-2023,728-730/SMPN3 KDR/2023,DARIS EFFENDI,KEAJAIBAN JAGAD RAYA DAN BUMI,VISINDO MEDIA PERSADA,JAKARTA,2007,523.1,DAR,KEA,"ASTRONOMI,ASTROFISIKA",DAK203,3,BAIK
444,11-5-2023,728-730/SMPN3 KDR/2023,"HERI SUCITRO,S.PD.",KEKAYAAN SUMBER DAYA INDONESIA,ERA PUSTAKA UTAMA,SURAKARTA,2008,501.9,HER,KEK,"FILSAFAT,TEORI ",DAK203,2,BAIK
445,11-5-2023,731-734/SMPN3 KDR/2023,SENIA JULIANTI RASYA SALSABILA,BERANEKA RAGAM MAMALIA,SANDIARTA SUKSES,,2009,599,SEN,BER,MAMALIA,DAK203,4,BAIK
446,11-5-2023,735-736/SMPN3 KDR/2023,STEVE SETFORD,ULAR DAN REPTILIA LAIN,ERLANGGGA,JAKARTA,2005,597.9,STE,ULA,REPTILIA,DAK203,2,BAIK
447,11-5-2023,737-739/SMPN3 KDR/2023,SIGIT PURWANTO,POCKET MENTOR  MANAJAMEN WAKTU,ERLANGGA ,,2006,501,SIG,POC,FILSAFAT DAN TEORI,DAK203,3,BAIK
448,11-5-2023,740-741/SMPN3 KDR/2023,BARBARA TAYLOR,"BATUAN MINERAL, DAN FOSIL",ERLANGGA FOR KIDS,,2005,549.9,BAR,BAT,GEOGRAFIS DAN MINERAL,DAK203,2,BAIK
449,11-5-2023,742-743/SMPN3 KDR/2023,NENI SUHAENI,KIAT MEMILIH DAN MEMELIHARA BURUNG OCEHAN,BINA MUDA KREASI,,2005,590.7,NEN,KIA,STUDI DAN PENGAJARAN,DAK203,2,BAIK
450,11-5-2023,744-745/SMPN3 KDR/2023,M.GHUFRAN H. KORDI K.,"PAKAN IKAN FORMULASI,PEMBUATAN DAN PEMBERIAN",PERCA,JAKARTA,2004,597,GHU,PAK,VERTEBRATA BERDARAH DINGIN,DAK203,2,BAIK
451,11-5-2023,746-747/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA JANGKRIK & ULAT SUTRA,EPSILON GRUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
452,11-5-2023,746-747/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA COKLAT,EPSILON GRUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
453,11-5-2023,748-749/SMPN3 KDR/2023,RAHMA MARGA JAYA,GEMPA BUMI,AZKA MULIA MEDIA,JAKARTA,2006,551.2,RAH,GEM,"GEMPA BUMI,GUNUNG MERAPI",DAK203,2,BAIK
454,11-5-2023,750-756/SMPN3 KDR/2023,DADAN AHMAD S. ,MENGENAL IKAN AIR TAWAR,NUANSA CITRA GRAFIKA,BANDUNG,2006,597,DAD,MEN,VERTEBRATA BERDARAH DINGIN,DAK203,7,BAIK
455,11-5-2023,757-758/SMPN3 KDR/2023,BAETI SUHARTI,AYO MENGENAL MATAHARI,PANCA ANUGRAH SAKTI,TANGERANG,2010,523.7,BAE,AYO,MATARI,DAK203,2,BAIK
456,11-5-2023,759-763/SMPN3 KDR/2023,EDY KARSONO,PANTAI DAN KEHIDUPANNYA,INDAHJAYA ADIPRATAMA,,2011,574.9,EDY,PAN ,"GEOGRAFIS,ORGANISME LAUT",DAK203,5,BAIK
457,11-5-2023,764-765/SMPN3 KDR/2023,MARENA CINDO,MISTERY THE BATTOM OF THE SEA,SKETSA AKSARA LALITYA,JAKARTA,2010,597,MAR,MIS,VERTEBRATA BERDARAH DINGIN,DAK203,2,BAIK
458,11-5-2023,766-767/SMPN3 KDR/2023,IR.M. HIDAYATUL MUTTAQIEN,PELUANG USAHA BUDI DAYA LOBSTER AIR TAWAR,TITIAN ILMU,BANDUNG,2009,595,HID,PEL,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
459,11-5-2023,768-769/SMPN3 KDR/2023,TSURAYYA,HEWAN BERSEL SATU DAN HEWAN BERPORI,SANDIARTA SUKSES,,2009,597.6,TSU,HEW,VERTEBRATA BERDARAH DINGIN,DAK203,2,BAIK
460,11-5-2023,770-771/SMPN3 KDR/2023,MORENA CINDO,MOUNTAIN,SKETSA AKSARA LALITYA,JAKARTA,2010,551.43,MOR,MOU,"ELEVASI BUKIT,GUNUNG",DAK203,2,BAIK
461,11-5-2023,770-771/SMPN3 KDR/2023,SOFYAN KERTAWIJAYA,MENGENAL STATISTIKA,GRAHA BANDUNG KENCANA,BANDUNG,2009,519.5,SOF,MEN,MATEMATIKA STATISTIS,DAK203,2,BAIK
462,11-5-2023,772-773/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA MANGGA,EPSILON GROUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
463,11-5-2023,774-775/SMPN3 KDR/2023,SURYANINGSIH,MEMAHAMI TEKNOLOGI POPULER,GRAHA BANDUNG KENCANA,BANDUNG,2009,530.1,SUR,MEM,"FISIKA,FILSAFAT TEORI ",DAK203,2,BAIK
464,11-5-2023,776-779/SMPN3 KDR/2023,DEWINA SYIFA,BERANEKARAGAM HEWAN BERTUBUH LUNAK,SANDIARTA SUKSES,,2009,594,DEW,BER,MOLUSKA,DAK203,4,BAIK
465,11-5-2023,780-781/SMPN3 KDR/2023,LAILA NURHASANAH,MENGENAL PENGUKURAN,GRAHA BANDUNG KENCANA,BANDUNG,2009,516.1,LAI,MEN,SOAL UMUM ILMU UKUR,DAK203,2,BAIK
466,11-5-2023,782-783/SMPN3 KDR/2023,DEWI ISMALIYAH,MENGENAL BANGUN RUANG,GRAHA BANDUNG KENCANA,BANDUNG,2009,516.23,DEW,MEN,ILMU UKUR RUANG,DAK203,2,BAIK
467,12-5-2023,784-787/SMPN3 KDR/2023,"HERLINA RAHMAWATI,S.SI",MENGENAL LINGKUNGAN SEKITAR KITA,NOBEL EDUMEDIA,JAKARTA,2008,571.49,HER,MEN,ILMU TENTANG KEHIDUPAN,DAK203,4,BAIK
468,12-5-2023,788-790/SMPN3 KDR/2023,REZA SAPUTRA,MENGENAL BILANGAN,GRAHA BANDUNG KENCANA,BANDUNG,2009,510,REZ,MEN,MATEMATIKA ,DAK203,3,BAIK
469,12-5-2023,791-795/SMPN3 KDR/2023,SATRIO A. YODHOYONO,BERANEKARAGAM IKAN AIR LAUT,SANDI ARTHA SUKSES,,2009,597,SAT,BER,VERTEBRATA BERDARAH DINGIN,DAK203,5,BAIK
470,12-5-2023,796-797/SMPN3 KDR/2023,JODY ANDREA,BERANEKA RAGAM REPTIL,SANDIARTA SUKSES,,2009,597.9,JOD,BER,REPTILIA,DAK203,2,BAIK
471,12-5-2023,798-799/SMPN3 KDR/2023,SUKIMAN ,BERANEKARAGAM RAGAM AMFIBI,SANDIARTA SUKSES,,2009,597.6,SUK,BER,AMFIBI,DAK203,2,BAIK
472,12-5-2023,800-803/SMPN3 KDR/2023,GHAIDA SHALIZ,BERANEKA RAGAM HEWAN BERONGGA DAN HEWAN BERKULIT DURI,SANDIARTA SUKSES,,2011,593.6,GHA,BER,"PROTOZOA,HEWAN BERSEL SATU",DAK203,4,BAIK
473,12-5-2023,804-807/SMPN3 KDR/2023,"DWI NURMAYATI, DKK.",KEHIDUPAN MAMALIA LAUT 1,REMAJA ROSDAKARYA,BANDUNG,2004,599,DWI,KEH,MAMALIA,DAK203,4,BAIK
474,12-5-2023,808-809/SMPN3 KDR/2023,RIYANA HS,KEUNIKAN SERANGGA,REMAJA ROSDAKARYA,BANDUNG,2002,595,RIY,KEU,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
475,12-5-2023,810-811/SMPN3 KDR/2023,ALYA NUR FAUZIH,MENYUSURI KEHIDUPAN PANTAI,REMAJA ROSDAKARYA,BANDUNG,2004,551.48,ALY,MEN,"HIDROLOGI,",DAK203,2,BAIK
476,12-5-2023,812-813/SMPN3 KDR/2023,ARI WAHYU ARYANDI,MENJEELAJAH ALAM SEMESTA,SARANA PANCA KARYA NUSA,,2009,523.13,ARI,MEN,BENDA ANGKASA KHUSUS,DAK203,2,BAIK
477,12-5-2023,814-815/SMPN3 KDR/2023,ALYA NUR FAUZIAH,KEHIDUPAN LAUT INDONESIA 1,REMAJA ROSDAKARYA,BANDUNG,2005,551.1,ALY,KEH,"STRUKTUR,SIFAT BUMI",DAK203,2,BAIK
478,12-5-2023,816-817/SMPN3 KDR/2023,TIM PENULIS ROSDA,PRASEJARAH,REMAJA ROSDAKARYA ,BANDUNG,1996,573.3,TIM,PRA,MANUSIA PRASEJARAH,DAK203,2,BAIK
479,12-5-2023,818-821/SMPN3 KDR/2023,RICHARD PLATT,SERI IDE CEMERLANG KESABARAN DAN PERENCANAAN,GRAFINDO MEDIA PRATAMA,PULOGADUNG,2003,570,RIC,SER,ILMU TENTANG KEHIDUPAN,DAK203,4,BAIK
480,12-5-2023,822-824/SMPN3 KDR/2023,IMAM RAJASA,SERI MATEMATIKA UNTUK ANAK MENGENAL PECAHAN,GRAHA BANDUNG KENCANA,,2009,513.26,IMA,SER,ILMU HITUNG,DAK203,3,BAIK
481,12-5-2023,825-826/SMPN3 KDR/2023,RICHARD PLATT,SEKITAR KITA; LENSA DAN CAHAYA,GRAFINDO MEDIA PRATAMA,PULOGADUNG,2003,535,RIC,SEK,"CAHAYA,PARAFOTIK",DAK203,2,BAIK
482,12-5-2023,829-833/SMPN3 KDR/2023,BENI S.AMBARJAYA,MARI MENGENAL BUMI,GRAFINDO MEDIA PRATAMA,BANDUNG,2007,550,BEN,MAR,ILMU PENGETAHUAN TENTANG BUMI,DAK203,5,BAIK
483,12-5-2023,834-836/SMPN3 KDR/2023,"DRS. SUHARDI, M.PD",MEDIA PENDIDIKAN BIOLOGI AVERTEBRATA,WIDYA DUTA GRAFIKA,JAKARTA,2006,592,SUH,MED,INVERTEBRATA,DAK203,3,BAIK
484,12-5-2023,837-838/SMPN3 KDR/2023,SITI ROCHANI,BUDIDAYA IKAN DI PEKARANGAN,AZKA PRESS,JAKARTA,2006,591,SIT,BUD,ZOOLOGI,DAK203,2,BAIK
485,12-5-2023,839-840/SMPN3 KDR/2023,W. TUSWANTO,PERCOBAAN TERHADAP AIR,MEGAH JAYA,,2012,553.7,TUS,PER,AIR DAN ENDAPAN ENCER,DAK203,2,BAIK
486,12-5-2023,841-842/SMPN3 KDR/2023,"L.COLVIN, E. SPEARE",ALAM SEKITAR KITA,GADING INTI PRIMA,JAKARTA,2009,523.1,COL,ALA,"BENDA ANGKASA,ASTROFISIKA",DAK203,2,BAIK
487,12-5-2023,843-844/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA ANGGUR,EPSILON GRUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
488,12-5-2023,845-846/SMPN3 KDR/2023,IYAM,PEMELIHARAN TERUMBU KARANG,TITIAN ILMU,BANDUNG,2006,580,IYA,PEM ,ILMU TENTANG TUMBUHAN ,DAK203,2,BAIK
489,12-5-2023,847-848/SMPN3 KDR/2023,KANDI,MENGKUDU YANG MULTIGUNA,JASA GRAFIKA INDONESIA,BANDUNG,2007,581.8,KAN,MEN,BOTANI JARINGAN.MOLEKULER,DAK203,2,BAIK
490,12-5-2023,849-850/SMPN3 KDR/2023,SUPARMAN,BUDIDAYA TERPADU HEWAN DAN TUMBUHAN,GANECA EXACT,DEMAK,2006,591.1,SUP,BUD,"ZOOLOGI,PRINSIP UMUM",DAK203,2,BAIK
491,12-5-2023,851-852/SMPN3 KDR/2023,MEIDIANA FRIKASARI,EFEK RUMAH KACA BAGI BUMI,AZKA MULIA MEDIA,JAKARTA,2006,551.8,MEI,EFE,GEOLOGI STRUKTURAL,DAK203,2,BAIK
492,12-5-2023,853-854/SMPN3 KDR/2023,TANTI SETIAWATI,SERI KESEHATAN MENGENAL JAHE DAN KHASIATNYA,KARYA MANDIRI PRATAMA,,JAKARTA,581,TAN,SER,BOTANI,DAK203,2,BAIK
493,12-5-2023,855-856/SMPN3 KDR/2023,GINA F. HAZAIRIN,TEKNIK PEMBENTUKAN DAN PERAWATAN BONSAI,VISINDO MEDIA PERSADA,JAKARTA,2009,581.1,GIN,TEK,"BOTANI,PRINSIP UMUM",DAK203,2,BAIK
494,12-5-2023,857-858/SMPN3 KDR/2023,TOTO SUBROTO,BUDIDAYA DAN PENYULINGAN MINYAK NILAM,PRIBUMI MEKAR,BANDUNG,2007,581.9,TOT,BUD,PENGOLAHAN GEOGRAFIS TANAMAN,DAK203,2,BAIK
495,12-5-2023,859-860/SMPN3 KDR/2023,"B. FARIZ J.M. MISBAH, S.PD",AYO BERKEBUN,KIARA ALIFIANI,JAKARTA,2008,581,FAR,AYO,BOTANI,DAK203,2,BAIK
496,12-5-2023,861-862/SMPN3 KDR/2023,HENDRAWATI,MENGENAL MOLUSKA,INTIMEDIA CIPTANUSANTARA,JAKARTA,2013,594,HEN,MEN,MOLUSKA,DAK203,2,BAIK
497,12-5-2023,863-864/SMPN3 KDR/2023,ADRIAN R NUGRAHA,MENGENAL KEUNIKAN HEWAN,BINA MUDA CIPTA KREASI,DEPOK,2013,591,ADR,MEN,ZOOLOGI,DAK203,2,BAIK
498,12-5-2023,865-867/SMPN3 KDR/2023,ALANNA FARADIANI,AYO MENGUKUR TINGGI,GRAHA ILMU MULIA,SURABAYA,2009,513,ALA,AYO,ILMU HITUNG,DAK203,3,BAIK
499,12-5-2023,868-869/SMPN3 KDR/2023,MUHAMMAD RAMDHAN ADI,BIOLOGIKU,SARANA PANCA KARYA NUSA,,2008,574,MUH,BIO,BIOLOGI,DAK203,2,BAIK
500,12-5-2023,870-871/SMPN3 KDR/2023,ESTER OEN OEN,CARA PRAKTIS BELAJAR SEMPOA SENDIRI PEMULA 2,WIDYA DUTA GRAFIKA,,2005,513,EST,CAR,ILMU HITUNG,DAK203,2,BAIK
501,12-5-2023,875-876/SMPN3 KDR/2023,NENO W.,"MANUSIA, MAKANAN, DAN TEMPAT TINGGAL",GADING INTI PRIMA,JAKARTA,2010,570,NEN,MAN,ILMU TENTANG KEHIDUPAN,DAK203,2,BAIK
502,12-5-2023,877-878/SMPN3 KDR/2023,UMI HABIBAH,MEREKA YANG HAMPIR PUNAH,EMPAT PILAR PENDIDIKAN,YOGYAKARTA,2008,580,UMI,MER,ILMU TENTANG TUMBUHAN ,DAK203,2,BAIK
503,13-5-2023,879-880/SMPN3 KDR/2023,DODY YULIANTO ,MENGENAL DUNIA SERANGGA,BINAMUDA CIPTAKREASI,DEPOK,2012,595,DOD,MEN,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
504,13-5-2023,881-882/SMPN3 KDR/2023,MUHAMMAD KHALID ZULFIKAR,FLORA YANG MENAKJUBKAN,HABSA JAYA,BANDUNG,2009,581.1,MUH,FLO,"BOTANI,PRINSIP UMUM",DAK203,2,BAIK
505,13-5-2023,883-888/SMPN3 KDR/2023,FAJAR M.N.,BAHAYA DAN PENCEGAHAN FLU BURUNG,MITRA UTAMA,BEKASI,2009,592,FAJ,BAH,INVERTEBRATA,DAK203,6,BAIK
506,13-5-2023,889-890/SMPN3 KDR/2023,AULIA PUTRI,BERANEKA RAGAM HEWAN BERBUKU-BUKU,SANDIARTA SUKSES,,2009,595,AUL,BER,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
507,13-5-2023,891-892/SMPN3 KDR/2023,LENI FITRIANI,MENJELAJAH DUNIA KUPU-KUPU,BINAMUDA CIPTAKREASI,DEPOK,2013,595,LEN,BIN,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
508,13-5-2023,893-897/SMPN3 KDR/2023,UMI HABIBAH,MEREKA YANG HAMPIR PUNAH 1,EMPAT PILAR PNDIDIKAN,YOGYAKARTA,2008,592,UMI,MER,INVERTEBRATA,DAK203,5,BAIK
509,13-5-2023,898-899/SMPN3 KDR/2023,EDI WARSIDI,"RUMPUT LAUT, RUMPUT HARAPAN",MITRA UTAMA,BEKASI,2009,581,EDI,RUM,BOTANI,DAK203,2,BAIK
510,13-5-2023,900-901/SMPN3 KDR/2023,AANG ATRORIDA,LINDUNGI KAMI,INTIMEDIA CIPTANUSANTARA,JAKARTA,2009,591,AAN,LIN,ZOOLOGI,DAK203,2,BAIK
511,13-5-2023,902-904/SMPN3 KDR/2023,ARI WAHYU ARYANDI,DUNIA TUMBUHAN,SARANA PANCA KARYA NUSA,,2009,580,ARI,DUN,ILMU TENTANG TUMBUHAN ,DAK203,3,BAIK
512,13-5-2023,905-906/SMPN3 KDR/2023,ARI WAHYU ARYANDI,TUBUH DAN LINGKUNGAN,SARANA  KARYA PANCA NUSA,,2009,571.5,ARI,TUB,ILMU KEHIDUPAN,DAK203,2,BAIK
513,13-5-2023,907-908/SMPN3 KDR/2023,"DEWI NURMAYATI,DKK.",KEHIDUPAN TUMBUHAN LAUT,REMAJA ROSDAKARYA,BANDUNG,2004,580,DEW,KEH,ILMU TENTANG TUMBUHAN ,DAK203,2,BAIK
514,13-5-2023,909-910/SMPN3 KDR/2023,DEWI NURMAYATI,KEHIDUPAN MOLUSKA,REMAJA ROSDAKARYA,BANDUNG,2003,594,DEW,KEH,MOLUSKA,DAK203,2,BAIK
515,13-5-2023,911-912/SMPN3 KDR/2023,MIFTAHUL A.,PERCOBAAN TERHADAP UDARA DAN BUNYI,MEGAH JAYA,,2007,534.4,MIF,PER,"PENGUKURAN ANALISIS,BUNYI",DAK203,2,BAIK
516,13-5-2023,913-914/SMPN3 KDR/2023,ANDINI JULIANA,MENGENAL BANGUN DATAR,GRAHA BANDUNG KENCANA,BANDUNG,2009,510,AND,MEN,MATEMATIKA,DAK203,2,BAIK
517,13-5-2023,915-916/SMPN3 KDR/2023,ANNA MARTINA,"AKU MAKIN TAHU TENTANG PLANET MERKURIUS VENUS, DAN MARS",BINA SUMBER DAYA MIPA,JAKARTA,2010,523.4,ANN,AKU,"TATA SURYA,PLANET",DAK203,2,BAIK
518,13-5-2023,917-918/SMPN3 KDR/2023,P.K. POERWANTANA,BUDI DAYA UDANG GALAH,AZKA PRESS,SEMARANG,2006,595,POE,BUD,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
519,13-5-2023,919-920/SMPN3 KDR/2023,ANNA MARTINA,AKU MAKIN TAHU TENTANG BUMI DAN IKLIMNYA,BINA SUMBER DAYA MIPA,JAKARTA,2010,551.1,ANN,AKU,"STRUKTUR,SIFAT BUMI",DAK203,2,BAIK
520,13-5-2023,921-922/SMPN3 KDR/2023,DEWI NURMAYATI,MENYELAMI RAHASIA LAUT,REMAJA ROSDAKARYA,BANDUNG,2003,551.48,DEW,MEN,"HIDROLOGI,AIR DAN TANAH",DAK203,2,BAIK
521,13-5-2023,923-924/SMPN3 KDR/2023,KEYLA NAZIRA,BERANEKA RAGAM IKAN AIR TAWAR,SANDIARTA SUKSES,,2009,595,KEY,BER,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
522,13-5-2023,925-927/SMPN3 KDR/2023,ALANNA FARADIANI,AYO MENGUKUR JARAK,GRAHA ILMU MULIA,SURABAYA,2009,513,ALA,AYO,ILMU HITUNG,DAK203,3,BAIK
523,13-5-2023,928-929/SMPN3 KDR/2023,SUMIYATI SA'ADAH,BAGAIMANA BINATANG BERKEMBANG BIAK,GANECA EXACT,JAKARTA,2006,595,SUM,BAG,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
524,13-5-2023,930-931/SMPN3 KDR/2023,M.GHUFRAN H.KORDI K,PEMELIHARAAN IKAN BANDENG,PERCA,JAKARTA,2007,595,GHU,PER,LAIN LAIN INVERTEBRATA,DAK203,2,BAIK
525,13-5-2023,932-933/SMPN3 KDR/2023,WAHYU DEWANTO,DUNIA BINATANG YANG MENGAGUMKAN,KARYA MANDIRI NUSANTARA,JAKARTA,2007,596,WAH,DUN,VERTEBRATA KORDATA,DAK203,2,BAIK
526,13-5-2023,934-935/SMPN3 KDR/2023,M.FIKKAR,MENGAMATI KEHIDUPAN IKAN,REMAJA ROSDAKARYA,BANDUNG,2006,590.7,FIKK,REM,STUDI DAN PENGAJARAN,DAK203,2,BAIK
527,13-5-2023,936-937/SMPN3 KDR/2023,M.HASBI,BERBAGAI CARA HEWAN MELESTARIKAN KETURUNANNYA,REMAJA ROSDAKARYA,BANDUNG,2005,590.7,HAS,BER,STUDI DAN PENGAJARAN,DAK203,2,BAIK
528,13-5-2023,938-940/SMPN3 KDR/2023,YAYAT PRIATI,PENGENALAN DINI OBAT ALAMI,PANCA ANUGRAH SAKTI,TANGERANG,2010,581,YAY,PEN,BOTANI,DAK203,3,BAIK
529,13-5-2023,941-943/SMPN3 KDR/2023,NICKYTA PRAMUDIA,PANDUAN PENDIDIKAN ANTI KORUPSI,ERLANGGA,,2014,500,NIC,PAN ,ILMU MURNI,DAK203,3,BAIK
530,13-5-2023,944-945/SMPN3 KDR/2023,DANI HAMDANI,MENGENAL TANAMAN OBAT NUSANTARA,PANCA ANUGRAH SAKTI,BOGOR,2007,581,DAN,MEN,BOTANI,DAK203,2,BAIK
531,13-5-2023,946-947/SMPN3 KDR/2023,SUE NICHOLSON,INTI SARI ILMU DINOSAURUS,ERLANGGA,,2000,590,SUE,INT,ILMU TENTANG HEWAN,DAK203,2,BAIK
532,13-5-2023,948-951/SMPN3 KDR/2023,JINNY JHONSON,INTI SARI ILMU MAMALIA,ERLANGGA,JAKARTA,2005,599,JIN,INT,MAMALIA,DAK203,4,BAIK
533,13-5-2023,952-954/SMPN3 KDR/2023,SUSAN MEREDITH,MENGAPA AKU HARUS PEDULI PADA BUMI,ERLANGGA,,JAKARTA,550,SUS,MEN,ILMU PENGETAHUAN TENTANG BUMI,DAK203,3,BAIK
534,13-5-2023,955-956/SMPN3 KDR/2023,ARI WAHYU ARYANDI,DUNIA HEWAN,SARANA PANCA KARYA NUSA,,2009,590.7,ARI,DUN,STUDI DAN PENGAJARAN,DAK203,2,BAIK
535,13-5-2023,957-958/SMPN3 KDR/2023,SUSI LAELAWATI,KANEKARAGAMAN HAYATI,PERCA,JAKARTA,2009,596,SUS,KAN,VERTEBRATA KORDATA,DAK203,3,BAIK
536,13-5-2023,959-960/SMPN3 KDR/2023,DANI HAMDANI,MENJELAJAH RUANG ANGKASA,PANCA ANUGRAH SAKTI,BOGOR,2007,500.5,DAN,MEN,ILMU RUANG ANGKASA,DAK203,2,BAIK
537,13-5-2023,961-962/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA IKAN MASKOKI,EPSILON GRUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
538,13-5-2023,963-967/SMPN3 KDR/2023,TOTO SUBROTO,MAKHLUK HIDUP DAN LINGKUNGAANYA,PRIBUMI MEKAR,BANDUNG,2007,574.5,TOT,MAK,"BIOLOGI,EKOLOGI",DAK203,5,BAIK
539,13-5-2023,968-969/SMPN3 KDR/2023,"WAHYUDI, DKK.",BETERNAK ITIK,AZKA PRESS,JAKARTA,2006,581,WAH,BET,BOTANI,DAK203,4,BAIK
540,13-5-2023,970-971/SMPN3 KDR/2023,"EKO PURWANINGSIH,S.PD",BUDIDAYA JAMUR,AZKA PRESS,,nan,581,EKO,BUD,BOTANI,DAK203,2,BAIK
541,13-5-2023,972-973/SMPN3 KDR/2023,KUSNO WALUYO,BUDIDAYA IKAN BELANAK & IKAN MAS,EPSILON GRUP,BANDUNG,2008,581,KUS,BUD,BOTANI,DAK203,2,BAIK
542,17-5-2023,974/SMPN3 KDR/2023,ALYA NUR FAUZIAH,KEHIDUPAN LAUT INDONESIA 2,REM AJA ROSDAKARYA,BANDUNG,2005,551.1,ALY,KEH,"STRUKTUR,SIFAT BUMI",DAK203,1,BAIK
543,17-5-2023,975/SMPN3 KDR/2023,PURWOKO ADI SENO,MEWASPADAI GEMPA BUMI DAM STUNAMI,WIDYA DUTA GRAFIKA,,2010,551.2,PUR,MEW,SEISMOLOGI,DAK203,1,BAIK
544,17-5-2023,976/SMPN3 KDR/2023,FERLI ZULHENDRI,BENCANA ALAM BENCANA MANUSIA,KIARA ALIFIANI,TANGERANG,2008,551.2,FER,BEN,SEISMOLOGI,DAK203,1,BAIK
545,17-5-2023,977/SMPN3 KDR/2023,BENYAMIN LAKITAN,DASAR-DASAR FISIOLOGI TUMBUHAN,RAJA  GRAFINDO PERSADA,DEPOK,2018,581.1,BEN,DAS,"BOTANI,PRINSIP UMUM",DAK203,1,BAIK
